tourney_date,surface,tourney_level,round,best_of,player_id,player_name,player_age,player_ht,player_hand,player_rank,player_rank_points,opp_id,opp_name,opp_age,opp_ht,opp_hand,opp_rank,opp_rank_points,win
20240115,Hard,G,R64,5,105526,Jan Lennard Struff,33.7,193.0,R,25.0,1511.0,200175,Miomir Kecmanovic,24.3,183.0,R,60.0,890.0,0
20240115,Hard,G,R64,5,111576,Sumit Nagal,26.4,178.0,R,137.0,450.0,209992,Juncheng Shang,18.9,180.0,L,140.0,435.0,0
20240115,Hard,G,R64,5,132283,Lorenzo Sonego,28.6,191.0,R,46.0,1005.0,207989,Carlos Alcaraz,20.6,183.0,R,2.0,8855.0,0
20240115,Hard,G,R32,5,144869,Tomas Martin Etcheverry,24.4,196.0,R,32.0,1375.0,104925,Novak Djokovic,36.6,188.0,R,1.0,11055.0,0
20240115,Hard,G,R32,5,210097,Ben Shelton,21.2,193.0,L,16.0,2225.0,105173,Adrian Mannarino,35.5,180.0,L,19.0,1765.0,0
20240115,Hard,G,R32,5,206681,Fabian Marozsan,24.2,193.0,R,67.0,823.0,126203,Taylor Fritz,26.2,196.0,R,12.0,2840.0,0
20240115,Hard,G,R32,5,209414,Luca Van Assche,19.6,178.0,R,79.0,715.0,126774,Stefanos Tsitsipas,25.4,193.0,R,7.0,4025.0,0
20240115,Hard,G,R32,5,202104,Sebastian Baez,23.0,170.0,R,29.0,1435.0,206173,Jannik Sinner,22.4,191.0,R,4.0,6490.0,0
20240115,Hard,G,R32,5,207830,Tomas Machac,23.2,183.0,R,75.0,748.0,111575,Karen Khachanov,27.6,198.0,R,15.0,2430.0,0
20240115,Hard,G,R32,5,207925,Flavio Cobolli,21.6,183.0,R,100.0,617.0,200282,Alex De Minaur,24.9,183.0,R,10.0,2950.0,0
20240115,Hard,G,R32,5,200624,Sebastian Korda,23.5,196.0,R,26.0,1480.0,126094,Andrey Rublev,26.2,188.0,R,5.0,5010.0,0
20240115,Hard,G,R32,5,134868,Tallon Griekspoor,27.5,188.0,R,31.0,1410.0,209070,Arthur Cazaux,21.3,183.0,R,122.0,529.0,0
20240115,Hard,G,R32,5,200005,Ugo Humbert,25.5,188.0,L,20.0,1765.0,128034,Hubert Hurkacz,26.9,196.0,R,9.0,3320.0,0
20240115,Hard,G,R32,5,105777,Grigor Dimitrov,32.6,191.0,R,13.0,2775.0,132686,Nuno Borges,26.9,185.0,R,69.0,814.0,0
20240115,Hard,G,R32,5,200000,Felix Auger Aliassime,23.4,193.0,R,30.0,1425.0,106421,Daniil Medvedev,27.9,198.0,R,3.0,7555.0,0
20240115,Hard,G,R32,5,210506,Alex Michelsen,19.3,193.0,R,91.0,656.0,100644,Alexander Zverev,26.7,198.0,R,6.0,4275.0,0
20240115,Hard,G,R32,5,134770,Casper Ruud,25.0,183.0,R,11.0,2910.0,111815,Cameron Norrie,28.3,188.0,L,22.0,1710.0,0
20240115,Hard,G,R32,5,126205,Tommy Paul,26.6,185.0,R,14.0,2670.0,200175,Miomir Kecmanovic,24.3,183.0,R,60.0,890.0,0
20240115,Hard,G,R32,5,209992,Juncheng Shang,18.9,180.0,L,140.0,435.0,207989,Carlos Alcaraz,20.6,183.0,R,2.0,8855.0,0
20240115,Hard,G,R16,5,105173,Adrian Mannarino,35.5,180.0,L,19.0,1765.0,104925,Novak Djokovic,36.6,188.0,R,1.0,11055.0,0
20240115,Hard,G,R16,5,126774,Stefanos Tsitsipas,25.4,193.0,R,7.0,4025.0,126203,Taylor Fritz,26.2,196.0,R,12.0,2840.0,0
20240115,Hard,G,R16,5,111575,Karen Khachanov,27.6,198.0,R,15.0,2430.0,206173,Jannik Sinner,22.4,191.0,R,4.0,6490.0,0
20240115,Hard,G,R16,5,200282,Alex De Minaur,24.9,183.0,R,10.0,2950.0,126094,Andrey Rublev,26.2,188.0,R,5.0,5010.0,0
20240115,Hard,G,R16,5,209070,Arthur Cazaux,21.3,183.0,R,122.0,529.0,128034,Hubert Hurkacz,26.9,196.0,R,9.0,3320.0,0
20240115,Hard,G,R16,5,132686,Nuno Borges,26.9,185.0,R,69.0,814.0,106421,Daniil Medvedev,27.9,198.0,R,3.0,7555.0,0
20240115,Hard,G,R16,5,111815,Cameron Norrie,28.3,188.0,L,22.0,1710.0,100644,Alexander Zverev,26.7,198.0,R,6.0,4275.0,0
20240115,Hard,G,R16,5,200175,Miomir Kecmanovic,24.3,183.0,R,60.0,890.0,207989,Carlos Alcaraz,20.6,183.0,R,2.0,8855.0,0
20240115,Hard,G,QF,5,126203,Taylor Fritz,26.2,196.0,R,12.0,2840.0,104925,Novak Djokovic,36.6,188.0,R,1.0,11055.0,0
20240115,Hard,G,QF,5,126094,Andrey Rublev,26.2,188.0,R,5.0,5010.0,206173,Jannik Sinner,22.4,191.0,R,4.0,6490.0,0
20240115,Hard,G,QF,5,128034,Hubert Hurkacz,26.9,196.0,R,9.0,3320.0,106421,Daniil Medvedev,27.9,198.0,R,3.0,7555.0,0
20240115,Hard,G,QF,5,207989,Carlos Alcaraz,20.6,183.0,R,2.0,8855.0,100644,Alexander Zverev,26.7,198.0,R,6.0,4275.0,0
20240115,Hard,G,SF,5,104925,Novak Djokovic,36.6,188.0,R,1.0,11055.0,206173,Jannik Sinner,22.4,191.0,R,4.0,6490.0,0
20240115,Hard,G,SF,5,100644,Alexander Zverev,26.7,198.0,R,6.0,4275.0,106421,Daniil Medvedev,27.9,198.0,R,3.0,7555.0,0
20240115,Hard,G,F,5,106421,Daniil Medvedev,27.9,198.0,R,3.0,7555.0,206173,Jannik Sinner,22.4,191.0,R,4.0,6490.0,0
20240129,Hard,A,F,3,106432,Borna Coric,27.2,188.0,R,37.0,1154.0,122330,Alexander Bublik,26.6,196.0,R,27.0,1459.0,0
20240129,Hard,A,SF,3,208029,Holger Rune,20.7,188.0,R,7.0,3685.0,106432,Borna Coric,27.2,188.0,R,37.0,1154.0,0
20240129,Hard,A,SF,3,200000,Felix Auger Aliassime,23.4,193.0,R,30.0,1345.0,122330,Alexander Bublik,26.6,196.0,R,27.0,1459.0,0
20240129,Hard,A,QF,3,111581,Michael Mmoh,26.0,188.0,R,133.0,497.0,208029,Holger Rune,20.7,188.0,R,7.0,3685.0,0
20240129,Hard,A,QF,3,207925,Flavio Cobolli,21.7,183.0,R,76.0,738.0,106432,Borna Coric,27.2,188.0,R,37.0,1154.0,0
20240129,Hard,A,QF,3,208004,Harold Mayot,21.9,180.0,R,144.0,449.0,200000,Felix Auger Aliassime,23.4,193.0,R,30.0,1345.0,0
20240129,Hard,A,QF,3,207686,Alexander Shevchenko,23.1,185.0,R,59.0,885.0,122330,Alexander Bublik,26.6,196.0,R,27.0,1459.0,0
20240129,Hard,A,R16,3,208010,Pablo Llamas Ruiz,21.2,188.0,R,156.0,404.0,208029,Holger Rune,20.7,188.0,R,7.0,3685.0,0
20240129,Hard,A,R16,3,124186,Alexandre Muller,26.9,183.0,R,71.0,768.0,111581,Michael Mmoh,26.0,188.0,R,133.0,497.0,0
20240129,Hard,A,R16,3,124079,Pedro Martinez,26.7,185.0,R,99.0,616.0,106432,Borna Coric,27.2,188.0,R,37.0,1154.0,0
20240129,Hard,A,R16,3,106005,Constant Lestienne,31.6,180.0,R,106.0,584.0,207925,Flavio Cobolli,21.7,183.0,R,76.0,738.0,0
20240129,Hard,A,R16,3,105332,Benoit Paire,34.7,196.0,R,112.0,551.0,208004,Harold Mayot,21.9,180.0,R,144.0,449.0,0
20240129,Hard,A,R16,3,209070,Arthur Cazaux,21.4,183.0,R,83.0,696.0,200000,Felix Auger Aliassime,23.4,193.0,R,30.0,1345.0,0
20240129,Hard,A,R16,3,106296,Gregoire Barrere,29.9,183.0,R,104.0,591.0,207686,Alexander Shevchenko,23.1,185.0,R,59.0,885.0,0
20240129,Hard,A,R16,3,133430,Denis Shapovalov,24.7,185.0,L,137.0,480.0,122330,Alexander Bublik,26.6,196.0,R,27.0,1459.0,0
20240129,Hard,A,R32,3,104755,Richard Gasquet,37.6,183.0,R,130.0,500.0,208010,Pablo Llamas Ruiz,21.2,188.0,R,156.0,404.0,0
20240129,Hard,A,R32,3,126127,Benjamin Bonzi,27.6,183.0,R,126.0,508.0,111581,Michael Mmoh,26.0,188.0,R,133.0,497.0,0
20240129,Hard,A,R32,3,105938,Antoine Escoffier,31.9,185.0,R,172.0,354.0,124186,Alexandre Muller,26.9,183.0,R,71.0,768.0,0
20240129,Hard,A,R32,3,144719,Jaume Munar,26.7,183.0,R,75.0,746.0,124079,Pedro Martinez,26.7,185.0,R,99.0,616.0,0
20240129,Hard,A,R32,3,126523,Bernabe Zapata Miralles,27.0,183.0,R,80.0,715.0,106005,Constant Lestienne,31.6,180.0,R,106.0,584.0,0
20240129,Hard,A,R32,3,104792,Gael Monfils,37.4,193.0,R,70.0,787.0,207925,Flavio Cobolli,21.7,183.0,R,76.0,738.0,0
20240129,Hard,A,R32,3,104918,Andy Murray,36.7,191.0,R,49.0,970.0,105332,Benoit Paire,34.7,196.0,R,112.0,551.0,0
20240129,Hard,A,R32,3,106298,Lucas Pouille,29.9,185.0,R,315.0,172.0,208004,Harold Mayot,21.9,180.0,R,144.0,449.0,0
20240129,Hard,A,R32,3,109739,Maximilian Marterer,28.6,188.0,L,92.0,636.0,209070,Arthur Cazaux,21.4,183.0,R,83.0,696.0,0
20240129,Hard,A,R32,3,207494,Dalibor Svrcina,21.3,178.0,R,194.0,315.0,207686,Alexander Shevchenko,23.1,185.0,R,59.0,885.0,0
20240129,Hard,A,R32,3,200259,Ugo Blanchet,25.0,175.0,R,214.0,287.0,106296,Gregoire Barrere,29.9,183.0,R,104.0,591.0,0
20240129,Hard,A,R32,3,200384,Hugo Gaston,23.3,173.0,L,88.0,684.0,133430,Denis Shapovalov,24.7,185.0,L,137.0,480.0,0
20240205,Clay,A,F,3,105487,Facundo Bagnis,33.9,183.0,L,207.0,295.0,209260,Luciano Darderi,21.9,183.0,R,136.0,491.0,0
20240205,Clay,A,SF,3,105948,Federico Coria,31.9,180.0,R,93.0,638.0,105487,Facundo Bagnis,33.9,183.0,L,207.0,295.0,0
20240205,Clay,A,SF,3,202104,Sebastian Baez,23.1,170.0,R,26.0,1525.0,209260,Luciano Darderi,21.9,183.0,R,136.0,491.0,0
20240205,Clay,A,QF,3,144719,Jaume Munar,26.7,183.0,R,74.0,746.0,105487,Facundo Bagnis,33.9,183.0,L,207.0,295.0,0
20240205,Clay,A,QF,3,144869,Tomas Martin Etcheverry,24.5,196.0,R,29.0,1430.0,105948,Federico Coria,31.9,180.0,R,93.0,638.0,0
20240205,Clay,A,QF,3,105870,Yannick Hanfmann,32.2,193.0,R,59.0,889.0,209260,Luciano Darderi,21.9,183.0,R,136.0,491.0,0
20240205,Clay,A,QF,3,207680,Facundo Diaz Acosta,23.1,183.0,L,95.0,634.0,202104,Sebastian Baez,23.1,170.0,R,26.0,1525.0,0
20240205,Clay,A,R16,3,202103,Francisco Cerundolo,25.4,185.0,R,22.0,1720.0,144719,Jaume Munar,26.7,183.0,R,74.0,746.0,0
20240205,Clay,A,R16,3,106148,Roberto Carballes Baena,30.8,183.0,R,65.0,846.0,105487,Facundo Bagnis,33.9,183.0,L,207.0,295.0,0
20240205,Clay,A,R16,3,126523,Bernabe Zapata Miralles,27.0,183.0,R,79.0,715.0,144869,Tomas Martin Etcheverry,24.5,196.0,R,29.0,1430.0,0
20240205,Clay,A,R16,3,105077,Albert Ramos,36.0,188.0,L,84.0,688.0,105948,Federico Coria,31.9,180.0,R,93.0,638.0,0
20240205,Clay,A,R16,3,208882,Roman Andres Burruchaga,22.0,183.0,R,170.0,359.0,105870,Yannick Hanfmann,32.2,193.0,R,59.0,889.0,0
20240205,Clay,A,R16,3,124116,Sebastian Ofner,27.7,191.0,R,38.0,1091.0,209260,Luciano Darderi,21.9,183.0,R,136.0,491.0,0
20240205,Clay,A,R16,3,202058,Thiago Agustin Tirante,22.8,185.0,R,109.0,573.0,207680,Facundo Diaz Acosta,23.1,183.0,L,95.0,634.0,0
20240205,Clay,A,R16,3,106198,Hugo Dellien,30.6,180.0,R,112.0,559.0,202104,Sebastian Baez,23.1,170.0,R,26.0,1525.0,0
20240205,Clay,A,R32,3,123755,Daniel Elahi Galan,27.6,191.0,R,78.0,716.0,144719,Jaume Munar,26.7,183.0,R,74.0,746.0,0
20240205,Clay,A,R32,3,207678,Juan Manuel Cerundolo,22.2,183.0,L,148.0,435.0,105487,Facundo Bagnis,33.9,183.0,L,207.0,295.0,0
20240205,Clay,A,R32,3,208363,Mariano Navone,22.9,178.0,R,118.0,538.0,106148,Roberto Carballes Baena,30.8,183.0,R,65.0,846.0,0
20240205,Clay,A,R32,3,106426,Cristian Garin,27.6,185.0,R,87.0,680.0,126523,Bernabe Zapata Miralles,27.0,183.0,R,79.0,715.0,0
20240205,Clay,A,R32,3,106398,Pedro Cachin,28.8,185.0,R,73.0,763.0,105077,Albert Ramos,36.0,188.0,L,84.0,688.0,0
20240205,Clay,A,R32,3,127157,Daniel Altmaier,25.3,188.0,R,52.0,946.0,105948,Federico Coria,31.9,180.0,R,93.0,638.0,0
20240205,Clay,A,R32,3,122669,Juan Pablo Varillas,28.3,185.0,R,85.0,684.0,105870,Yannick Hanfmann,32.2,193.0,R,59.0,889.0,0
20240205,Clay,A,R32,3,106043,Diego Schwartzman,31.4,170.0,R,117.0,538.0,208882,Roman Andres Burruchaga,22.0,183.0,R,170.0,359.0,0
20240205,Clay,A,R32,3,144642,Tomas Barrios Vera,26.1,191.0,R,108.0,578.0,209260,Luciano Darderi,21.9,183.0,R,136.0,491.0,0
20240205,Clay,A,R32,3,207681,Francisco Comesana,23.3,178.0,R,120.0,534.0,202058,Thiago Agustin Tirante,22.8,185.0,R,109.0,573.0,0
20240205,Clay,A,R32,3,144870,Federico Agustin Gomez,27.1,191.0,R,365.0,135.0,207680,Facundo Diaz Acosta,23.1,183.0,L,95.0,634.0,0
20240205,Clay,A,R32,3,205734,Thiago Seyboth Wild,23.9,185.0,R,81.0,708.0,106198,Hugo Dellien,30.6,180.0,R,112.0,559.0,0
20240205,Hard,A,F,3,106218,Marcos Giron,30.5,180.0,R,67.0,825.0,126205,Tommy Paul,26.7,185.0,R,15.0,2050.0,0
20240205,Hard,A,SF,3,105173,Adrian Mannarino,35.6,180.0,L,17.0,1920.0,106218,Marcos Giron,30.5,180.0,R,67.0,825.0,0
20240205,Hard,A,SF,3,210097,Ben Shelton,21.3,193.0,L,16.0,1965.0,126205,Tommy Paul,26.7,185.0,R,15.0,2050.0,0
20240205,Hard,A,QF,3,126207,Frances Tiafoe,26.0,188.0,R,14.0,2060.0,106218,Marcos Giron,30.5,180.0,R,67.0,825.0,0
20240205,Hard,A,QF,3,105902,James Duckworth,32.0,183.0,R,106.0,591.0,105173,Adrian Mannarino,35.6,180.0,L,17.0,1920.0,0
20240205,Hard,A,QF,3,111442,Jordan Thompson,29.7,183.0,R,44.0,1022.0,210097,Ben Shelton,21.3,193.0,L,16.0,1965.0,0
20240205,Hard,A,QF,3,136440,Dominik Koepfer,29.7,180.0,L,60.0,868.0,126205,Tommy Paul,26.7,185.0,R,15.0,2050.0,0
20240205,Hard,A,R16,3,210506,Alex Michelsen,19.4,193.0,R,75.0,741.0,126207,Frances Tiafoe,26.0,188.0,R,14.0,2060.0,0
20240205,Hard,A,R16,3,126845,Max Purcell,25.8,185.0,R,43.0,1036.0,106218,Marcos Giron,30.5,180.0,R,67.0,825.0,0
20240205,Hard,A,R16,3,106415,Yoshihito Nishioka,28.3,170.0,L,83.0,695.0,105173,Adrian Mannarino,35.6,180.0,L,17.0,1920.0,0
20240205,Hard,A,R16,3,111153,Christopher Eubanks,27.7,201.0,R,33.0,1220.0,105902,James Duckworth,32.0,183.0,R,106.0,591.0,0
20240205,Hard,A,R16,3,106045,Denis Kudla,31.4,180.0,R,174.0,355.0,111442,Jordan Thompson,29.7,183.0,R,44.0,1022.0,0
20240205,Hard,A,R16,3,111581,Michael Mmoh,26.0,188.0,R,115.0,547.0,210097,Ben Shelton,21.3,193.0,L,16.0,1965.0,0
20240205,Hard,A,R16,3,208014,Rinky Hijikata,22.9,178.0,R,88.0,680.0,136440,Dominik Koepfer,29.7,180.0,L,60.0,868.0,0
20240205,Hard,A,R16,3,106121,Taro Daniel,31.0,191.0,R,62.0,858.0,126205,Tommy Paul,26.7,185.0,R,15.0,2050.0,0
20240205,Hard,A,R32,3,105815,Tennys Sandgren,32.5,188.0,R,281.0,200.0,210506,Alex Michelsen,19.4,193.0,R,75.0,741.0,0
20240205,Hard,A,R32,3,134457,Nicolas Moreno De Alboran,26.5,185.0,R,154.0,412.0,106218,Marcos Giron,30.5,180.0,R,67.0,825.0,0
20240205,Hard,A,R32,3,106283,Mitchell Krueger,30.0,188.0,R,244.0,243.0,126845,Max Purcell,25.8,185.0,R,43.0,1036.0,0
20240205,Hard,A,R32,3,209279,Terence Atmane,22.0,193.0,L,144.0,453.0,106415,Yoshihito Nishioka,28.3,170.0,L,83.0,695.0,0
20240205,Hard,A,R32,3,208260,Zachary Svajda,21.1,175.0,R,145.0,442.0,105902,James Duckworth,32.0,183.0,R,106.0,591.0,0
20240205,Hard,A,R32,3,105449,Steve Johnson,34.1,188.0,R,246.0,240.0,111153,Christopher Eubanks,27.7,201.0,R,33.0,1220.0,0
20240205,Hard,A,R32,3,208117,Adam Neff,22.6,183.0,R,829.0,23.0,111442,Jordan Thompson,29.7,183.0,R,44.0,1022.0,0
20240205,Hard,A,R32,3,105430,Radu Albot,34.2,175.0,R,137.0,489.0,106045,Denis Kudla,31.4,180.0,R,174.0,355.0,0
20240205,Hard,A,R32,3,207182,Emilio Nava,22.1,185.0,R,149.0,430.0,111581,Michael Mmoh,26.0,188.0,R,115.0,547.0,0
20240205,Hard,A,R32,3,206499,Aleksandar Kovacevic,25.4,183.0,R,100.0,616.0,136440,Dominik Koepfer,29.7,180.0,L,60.0,868.0,0
20240205,Hard,A,R32,3,210319,Ethan Quinn,19.9,191.0,R,288.0,196.0,208014,Rinky Hijikata,22.9,178.0,R,88.0,680.0,0
20240205,Hard,A,R32,3,106005,Constant Lestienne,31.7,180.0,R,104.0,599.0,106121,Taro Daniel,31.0,191.0,R,62.0,858.0,0
20240205,Hard,A,F,3,105777,Grigor Dimitrov,32.7,191.0,R,13.0,2785.0,200005,Ugo Humbert,25.6,188.0,L,21.0,1775.0,0
20240205,Hard,A,SF,3,128034,Hubert Hurkacz,26.9,196.0,R,8.0,3540.0,200005,Ugo Humbert,25.6,188.0,L,21.0,1775.0,0
20240205,Hard,A,SF,3,111575,Karen Khachanov,27.7,198.0,R,18.0,1910.0,105777,Grigor Dimitrov,32.7,191.0,R,13.0,2785.0,0
20240205,Hard,A,QF,3,207830,Tomas Machac,23.3,183.0,R,66.0,838.0,128034,Hubert Hurkacz,26.9,196.0,R,8.0,3540.0,0
20240205,Hard,A,QF,3,200221,Alejandro Davidovich Fokina,24.6,183.0,R,24.0,1535.0,200005,Ugo Humbert,25.6,188.0,L,21.0,1775.0,0
20240205,Hard,A,QF,3,111190,Zhizhen Zhang,27.3,193.0,R,50.0,951.0,111575,Karen Khachanov,27.7,198.0,R,18.0,1910.0,0
20240205,Hard,A,QF,3,126239,Arthur Rinderknech,28.5,196.0,R,94.0,635.0,105777,Grigor Dimitrov,32.7,191.0,R,13.0,2785.0,0
20240205,Hard,A,R16,3,207686,Alexander Shevchenko,23.1,185.0,R,56.0,915.0,128034,Hubert Hurkacz,26.9,196.0,R,8.0,3540.0,0
20240205,Hard,A,R16,3,207518,Lorenzo Musetti,21.9,185.0,R,27.0,1480.0,207830,Tomas Machac,23.3,183.0,R,66.0,838.0,0
20240205,Hard,A,R16,3,200384,Hugo Gaston,23.3,173.0,L,86.0,684.0,200005,Ugo Humbert,25.6,188.0,L,21.0,1775.0,0
20240205,Hard,A,R16,3,200325,Emil Ruusuvuori,24.8,188.0,R,55.0,926.0,200221,Alejandro Davidovich Fokina,24.6,183.0,R,24.0,1535.0,0
20240205,Hard,A,R16,3,200000,Felix Auger Aliassime,23.4,193.0,R,28.0,1445.0,111190,Zhizhen Zhang,27.3,193.0,R,50.0,951.0,0
20240205,Hard,A,R16,3,105138,Roberto Bautista Agut,35.8,183.0,R,102.0,606.0,111575,Karen Khachanov,27.7,198.0,R,18.0,1910.0,0
20240205,Hard,A,R16,3,208103,Jiri Lehecka,22.2,185.0,R,32.0,1245.0,126239,Arthur Rinderknech,28.5,196.0,R,94.0,635.0,0
20240205,Hard,A,R16,3,200624,Sebastian Korda,23.5,196.0,R,34.0,1220.0,105777,Grigor Dimitrov,32.7,191.0,R,13.0,2785.0,0
20240205,Hard,A,R32,3,126127,Benjamin Bonzi,27.6,183.0,R,126.0,508.0,207686,Alexander Shevchenko,23.1,185.0,R,56.0,915.0,0
20240205,Hard,A,R32,3,104918,Andy Murray,36.7,191.0,R,49.0,970.0,207830,Tomas Machac,23.3,183.0,R,66.0,838.0,0
20240205,Hard,A,R32,3,109739,Maximilian Marterer,28.6,188.0,L,99.0,616.0,207518,Lorenzo Musetti,21.9,185.0,R,27.0,1480.0,0
20240205,Hard,A,R32,3,133430,Denis Shapovalov,24.8,185.0,L,127.0,505.0,200384,Hugo Gaston,23.3,173.0,L,86.0,684.0,0
20240205,Hard,A,R32,3,209414,Luca Van Assche,19.7,178.0,R,68.0,814.0,200325,Emil Ruusuvuori,24.8,188.0,R,55.0,926.0,0
20240205,Hard,A,R32,3,106296,Gregoire Barrere,29.9,183.0,R,105.0,596.0,200221,Alejandro Davidovich Fokina,24.6,183.0,R,24.0,1535.0,0
20240205,Hard,A,R32,3,111460,Quentin Halys,27.2,191.0,R,101.0,615.0,200000,Felix Auger Aliassime,23.4,193.0,R,28.0,1445.0,0
20240205,Hard,A,R32,3,206748,Giulio Zeppieri,22.1,183.0,L,111.0,560.0,111190,Zhizhen Zhang,27.3,193.0,R,50.0,951.0,0
20240205,Hard,A,R32,3,104755,Richard Gasquet,37.6,183.0,R,131.0,500.0,105138,Roberto Bautista Agut,35.8,183.0,R,102.0,606.0,0
20240205,Hard,A,R32,3,105676,David Goffin,33.1,180.0,R,134.0,496.0,208103,Jiri Lehecka,22.2,185.0,R,32.0,1245.0,0
20240205,Hard,A,R32,3,202195,Maxime Cressy,26.7,201.0,R,128.0,505.0,126239,Arthur Rinderknech,28.5,196.0,R,94.0,635.0,0
20240205,Hard,A,R32,3,126409,Hugo Grenier,27.8,196.0,R,155.0,411.0,200624,Sebastian Korda,23.5,196.0,R,34.0,1220.0,0
20240212,Hard,A,F,3,126205,Tommy Paul,26.7,185.0,R,14.0,2255.0,126203,Taylor Fritz,26.2,196.0,R,9.0,3150.0,0
20240212,Hard,A,SF,3,106218,Marcos Giron,30.5,180.0,R,52.0,945.0,126203,Taylor Fritz,26.2,196.0,R,9.0,3150.0,0
20240212,Hard,A,SF,3,126207,Frances Tiafoe,26.0,188.0,R,15.0,2065.0,126205,Tommy Paul,26.7,185.0,R,14.0,2255.0,0
20240212,Hard,A,QF,3,208014,Rinky Hijikata,22.9,178.0,R,84.0,697.0,126203,Taylor Fritz,26.2,196.0,R,9.0,3150.0,0
20240212,Hard,A,QF,3,200516,Patrick Kypson,24.2,188.0,R,155.0,404.0,106218,Marcos Giron,30.5,180.0,R,52.0,945.0,0
20240212,Hard,A,QF,3,111442,Jordan Thompson,29.8,183.0,R,42.0,1047.0,126205,Tommy Paul,26.7,185.0,R,14.0,2255.0,0
20240212,Hard,A,QF,3,207925,Flavio Cobolli,21.7,183.0,R,72.0,779.0,126207,Frances Tiafoe,26.0,188.0,R,15.0,2065.0,0
20240212,Hard,A,R16,3,132686,Nuno Borges,26.9,185.0,R,46.0,1004.0,126203,Taylor Fritz,26.2,196.0,R,9.0,3150.0,0
20240212,Hard,A,R16,3,208286,Matteo Arnaldi,22.9,185.0,R,43.0,1046.0,208014,Rinky Hijikata,22.9,178.0,R,84.0,697.0,0
20240212,Hard,A,R16,3,105173,Adrian Mannarino,35.6,180.0,L,19.0,1975.0,106218,Marcos Giron,30.5,180.0,R,52.0,945.0,0
20240212,Hard,A,R16,3,106005,Constant Lestienne,31.7,180.0,R,104.0,599.0,200516,Patrick Kypson,24.2,188.0,R,155.0,404.0,0
20240212,Hard,A,R16,3,134457,Nicolas Moreno De Alboran,26.5,185.0,R,149.0,418.0,111442,Jordan Thompson,29.8,183.0,R,42.0,1047.0,0
20240212,Hard,A,R16,3,210506,Alex Michelsen,19.4,193.0,R,75.0,759.0,126205,Tommy Paul,26.7,185.0,R,14.0,2255.0,0
20240212,Hard,A,R16,3,208260,Zachary Svajda,21.2,175.0,R,146.0,430.0,207925,Flavio Cobolli,21.7,183.0,R,72.0,779.0,0
20240212,Hard,A,R16,3,105430,Radu Albot,34.2,175.0,R,137.0,475.0,126207,Frances Tiafoe,26.0,188.0,R,15.0,2065.0,0
20240212,Hard,A,R32,3,209113,Gabriel Diallo,22.3,203.0,R,136.0,481.0,132686,Nuno Borges,26.9,185.0,R,46.0,1004.0,0
20240212,Hard,A,R32,3,106281,Liam Broady,30.1,183.0,L,121.0,524.0,208014,Rinky Hijikata,22.9,178.0,R,84.0,697.0,0
20240212,Hard,A,R32,3,106415,Yoshihito Nishioka,28.3,170.0,L,77.0,720.0,208286,Matteo Arnaldi,22.9,185.0,R,43.0,1046.0,0
20240212,Hard,A,R32,3,207182,Emilio Nava,22.1,185.0,R,144.0,443.0,106218,Marcos Giron,30.5,180.0,R,52.0,945.0,0
20240212,Hard,A,R32,3,126846,Aleksandar Vukic,27.8,188.0,R,69.0,810.0,106005,Constant Lestienne,31.7,180.0,R,104.0,599.0,0
20240212,Hard,A,R32,3,200175,Miomir Kecmanovic,24.4,183.0,R,40.0,1080.0,200516,Patrick Kypson,24.2,188.0,R,155.0,404.0,0
20240212,Hard,A,R32,3,105554,Daniel Evans,33.7,175.0,R,44.0,1041.0,111442,Jordan Thompson,29.8,183.0,R,42.0,1047.0,0
20240212,Hard,A,R32,3,206499,Aleksandar Kovacevic,25.4,183.0,R,102.0,616.0,134457,Nicolas Moreno De Alboran,26.5,185.0,R,149.0,418.0,0
20240212,Hard,A,R32,3,106423,Thanasi Kokkinakis,27.8,193.0,R,79.0,716.0,210506,Alex Michelsen,19.4,193.0,R,75.0,759.0,0
20240212,Hard,A,R32,3,126845,Max Purcell,25.8,185.0,R,41.0,1051.0,208260,Zachary Svajda,21.2,175.0,R,146.0,430.0,0
20240212,Hard,A,R32,3,106121,Taro Daniel,31.0,191.0,R,63.0,870.0,207925,Flavio Cobolli,21.7,183.0,R,72.0,779.0,0
20240212,Hard,A,R32,3,209992,Juncheng Shang,19.0,180.0,L,139.0,465.0,105430,Radu Albot,34.2,175.0,R,137.0,475.0,0
20240212,Clay,A,F,3,111797,Nicolas Jarry,28.3,201.0,R,21.0,1810.0,207680,Facundo Diaz Acosta,23.1,183.0,L,87.0,677.0,0
20240212,Clay,A,SF,3,207989,Carlos Alcaraz,20.7,183.0,R,2.0,9255.0,111797,Nicolas Jarry,28.3,201.0,R,21.0,1810.0,0
20240212,Clay,A,SF,3,105948,Federico Coria,31.9,180.0,R,106.0,588.0,207680,Facundo Diaz Acosta,23.1,183.0,L,87.0,677.0,0
20240212,Clay,A,QF,3,131934,Andrea Vavassori,28.7,193.0,R,152.0,414.0,207989,Carlos Alcaraz,20.7,183.0,R,2.0,9255.0,0
20240212,Clay,A,QF,3,144869,Tomas Martin Etcheverry,24.5,196.0,R,27.0,1465.0,111797,Nicolas Jarry,28.3,201.0,R,21.0,1810.0,0
20240212,Clay,A,QF,3,105583,Dusan Lajovic,33.6,183.0,R,58.0,919.0,207680,Facundo Diaz Acosta,23.1,183.0,L,87.0,677.0,0
